"Poly_No","Coord_No","Longitude","Latitude","VME_Csquare","VME_Habitat","VME_Indicator","VME_Elements"
15,"15_9",-2.275,44.35,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Cup coral_ Anemones",NA
15,"15_10",-2.275,44.375,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Cup coral_ Anemones",NA
15,"15_11",-2.25,44.375,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Cup coral_ Anemones",NA
15,"15_12",-2.225,44.375,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Cup coral_ Anemones",NA
15,"15_13",-2.2,44.375,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Cup coral_ Anemones",NA
15,"15_14",-2.175,44.375,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Cup coral_ Anemones",NA
15,"15_15",-2.175,44.35,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Cup coral_ Anemones",NA
15,"15_16",-2.175,44.325,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Cup coral_ Anemones",NA
16,"16_1",-5.525,43.95,"Medium","NULL","Gorgonian",NA
16,"16_2",-5.525,43.925,"Medium","NULL","Gorgonian",NA
16,"16_3",-5.55,43.925,"Medium","NULL","Gorgonian",NA
16,"16_4",-5.575,43.925,"Medium","NULL","Gorgonian",NA
16,"16_5",-5.6,43.925,"Medium","NULL","Gorgonian",NA
16,"16_6",-5.625,43.925,"Medium","NULL","Gorgonian",NA
16,"16_7",-5.625,43.95,"Medium","NULL","Gorgonian",NA
16,"16_8",-5.625,43.975,"Medium","NULL","Gorgonian",NA
16,"16_9",-5.625,44,"Medium","NULL","Gorgonian",NA
16,"16_10",-5.625,44.025,"Medium","NULL","Gorgonian",NA
16,"16_11",-5.6,44.025,"Medium","NULL","Gorgonian",NA
16,"16_12",-5.575,44.025,"Medium","NULL","Gorgonian",NA
16,"16_13",-5.55,44.025,"Medium","NULL","Gorgonian",NA
16,"16_14",-5.525,44.025,"Medium","NULL","Gorgonian",NA
16,"16_15",-5.525,44,"Medium","NULL","Gorgonian",NA
16,"16_16",-5.525,43.975,"Medium","NULL","Gorgonian",NA
17,"17_1",-4.825,44.1,"Medium","NULL","Gorgonian","Bank"
17,"17_2",-4.825,44.075,"Medium","NULL","Gorgonian","Bank"
17,"17_3",-4.85,44.075,"Medium","NULL","Gorgonian","Bank"
17,"17_4",-4.875,44.075,"Medium","NULL","Gorgonian","Bank"
17,"17_5",-4.9,44.075,"Medium","NULL","Gorgonian","Bank"
17,"17_6",-4.925,44.075,"Medium","NULL","Gorgonian","Bank"
17,"17_7",-4.925,44.1,"Medium","NULL","Gorgonian","Bank"
17,"17_8",-4.925,44.125,"Medium","NULL","Gorgonian","Bank"
17,"17_9",-4.925,44.15,"Medium","NULL","Gorgonian","Bank"
17,"17_10",-4.925,44.175,"Medium","NULL","Gorgonian","Bank"
17,"17_11",-4.9,44.175,"Medium","NULL","Gorgonian","Bank"
17,"17_12",-4.875,44.175,"Medium","NULL","Gorgonian","Bank"
17,"17_13",-4.85,44.175,"Medium","NULL","Gorgonian","Bank"
17,"17_14",-4.825,44.175,"Medium","NULL","Gorgonian","Bank"
17,"17_15",-4.825,44.15,"Medium","NULL","Gorgonian","Bank"
17,"17_16",-4.825,44.125,"Medium","NULL","Gorgonian","Bank"
18,"18_1",-9.275,43.5,"Medium","NULL","Gorgonian",NA
18,"18_2",-9.275,43.475,"Medium","NULL","Gorgonian",NA
18,"18_3",-9.3,43.475,"Medium","NULL","Gorgonian",NA
18,"18_4",-9.325,43.475,"Medium","NULL","Gorgonian",NA
18,"18_5",-9.35,43.475,"Medium","NULL","Gorgonian",NA
18,"18_6",-9.375,43.475,"Medium","NULL","Gorgonian",NA
18,"18_7",-9.375,43.5,"Medium","NULL","Gorgonian",NA
18,"18_8",-9.375,43.525,"Medium","NULL","Gorgonian",NA
18,"18_9",-9.375,43.55,"Medium","NULL","Gorgonian",NA
18,"18_10",-9.375,43.575,"Medium","NULL","Gorgonian",NA
18,"18_11",-9.35,43.575,"Medium","NULL","Gorgonian",NA
18,"18_12",-9.325,43.575,"Medium","NULL","Gorgonian",NA
18,"18_13",-9.3,43.575,"Medium","NULL","Gorgonian",NA
18,"18_14",-9.275,43.575,"Medium","NULL","Gorgonian",NA
18,"18_15",-9.275,43.55,"Medium","NULL","Gorgonian",NA
18,"18_16",-9.275,43.525,"Medium","NULL","Gorgonian",NA
19,"19_1",-7.075,44,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_2",-7.075,43.975,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_3",-7.1,43.975,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_4",-7.125,43.975,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_5",-7.15,43.975,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_6",-7.175,43.975,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_7",-7.175,44,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_8",-7.175,44.025,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_9",-7.2,44.025,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_10",-7.225,44.025,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_11",-7.225,44.05,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_12",-7.225,44.075,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_13",-7.225,44.1,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_14",-7.225,44.125,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_15",-7.2,44.125,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_16",-7.175,44.125,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_17",-7.15,44.125,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_18",-7.125,44.125,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_19",-7.1,44.125,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_20",-7.075,44.125,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_21",-7.075,44.1,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_22",-7.075,44.075,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_23",-7.075,44.05,"Medium","NULL","Gorgonian_ Soft coral",NA
19,"19_24",-7.075,44.025,"Medium","NULL","Gorgonian_ Soft coral",NA
20,"20_1",-2.175,44.75,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Anemones",NA
20,"20_2",-2.175,44.725,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Anemones",NA
20,"20_3",-2.2,44.725,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Anemones",NA
20,"20_4",-2.225,44.725,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Anemones",NA
20,"20_5",-2.25,44.725,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Anemones",NA
20,"20_6",-2.275,44.725,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Anemones",NA
20,"20_7",-2.275,44.75,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Anemones",NA
20,"20_8",-2.275,44.775,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Anemones",NA
20,"20_9",-2.275,44.8,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Anemones",NA
20,"20_10",-2.275,44.825,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Anemones",NA
20,"20_11",-2.25,44.825,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Anemones",NA
20,"20_12",-2.225,44.825,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Anemones",NA
20,"20_13",-2.2,44.825,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Anemones",NA
20,"20_14",-2.175,44.825,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Anemones",NA
20,"20_15",-2.175,44.8,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Anemones",NA
20,"20_16",-2.175,44.775,"VME","Coral Garden_ NULL","Gorgonian_ Sponge_ Sea-pen_ Anemones",NA
21,"21_1",-7.875,44.1,"Medium","NULL","Gorgonian",NA
21,"21_2",-7.875,44.075,"Medium","NULL","Gorgonian",NA
21,"21_3",-7.9,44.075,"Medium","NULL","Gorgonian",NA
21,"21_4",-7.925,44.075,"Medium","NULL","Gorgonian",NA
21,"21_5",-7.95,44.075,"Medium","NULL","Gorgonian",NA
21,"21_6",-7.975,44.075,"Medium","NULL","Gorgonian",NA
21,"21_7",-7.975,44.1,"Medium","NULL","Gorgonian",NA
21,"21_8",-7.975,44.125,"Medium","NULL","Gorgonian",NA
21,"21_9",-7.975,44.15,"Medium","NULL","Gorgonian",NA
21,"21_10",-7.975,44.175,"Medium","NULL","Gorgonian",NA
21,"21_11",-7.95,44.175,"Medium","NULL","Gorgonian",NA
21,"21_12",-7.925,44.175,"Medium","NULL","Gorgonian",NA
21,"21_13",-7.9,44.175,"Medium","NULL","Gorgonian",NA
21,"21_14",-7.875,44.175,"Medium","NULL","Gorgonian",NA
21,"21_15",-7.875,44.15,"Medium","NULL","Gorgonian",NA
21,"21_16",-7.875,44.125,"Medium","NULL","Gorgonian",NA
22,"22_1",-7.75,44.125,"Medium","NULL","Gorgonian",NA
22,"22_2",-7.775,44.125,"Medium","NULL","Gorgonian",NA
22,"22_3",-7.8,44.125,"Medium","NULL","Gorgonian",NA
22,"22_4",-7.825,44.125,"Medium","NULL","Gorgonian",NA
22,"22_5",-7.825,44.15,"Medium","NULL","Gorgonian",NA
22,"22_6",-7.825,44.175,"Medium","NULL","Gorgonian",NA
22,"22_7",-7.825,44.2,"Medium","NULL","Gorgonian",NA
22,"22_8",-7.825,44.225,"Medium","NULL","Gorgonian",NA
22,"22_9",-7.8,44.225,"Medium","NULL","Gorgonian",NA
22,"22_10",-7.775,44.225,"Medium","NULL","Gorgonian",NA
22,"22_11",-7.75,44.225,"Medium","NULL","Gorgonian",NA
22,"22_12",-7.725,44.225,"Medium","NULL","Gorgonian",NA
22,"22_13",-7.725,44.2,"Medium","NULL","Gorgonian",NA
22,"22_14",-7.725,44.175,"Medium","NULL","Gorgonian",NA
22,"22_15",-7.725,44.15,"Medium","NULL","Gorgonian",NA
22,"22_16",-7.725,44.125,"Medium","NULL","Gorgonian",NA
23,"23_1",-2.825,45.025,"VME","NULL_ Coral Garden","Sea-pen_ Soft coral_ Anemones",NA
23,"23_2",-2.825,45,"VME","NULL_ Coral Garden","Sea-pen_ Soft coral_ Anemones",NA
23,"23_3",-2.825,44.975,"VME","NULL_ Coral Garden","Sea-pen_ Soft coral_ Anemones",NA
23,"23_4",-2.85,44.975,"VME","NULL_ Coral Garden","Sea-pen_ Soft coral_ Anemones",NA
23,"23_5",-2.875,44.975,"VME","NULL_ Coral Garden","Sea-pen_ Soft coral_ Anemones",NA
23,"23_6",-2.9,44.975,"VME","NULL_ Coral Garden","Sea-pen_ Soft coral_ Anemones",NA
23,"23_7",-2.925,44.975,"VME","NULL_ Coral Garden","Sea-pen_ Soft coral_ Anemones",NA
23,"23_8",-2.925,45,"VME","NULL_ Coral Garden","Sea-pen_ Soft coral_ Anemones",NA
23,"23_9",-2.925,45.025,"VME","NULL_ Coral Garden","Sea-pen_ Soft coral_ Anemones",NA
23,"23_10",-2.925,45.05,"VME","NULL_ Coral Garden","Sea-pen_ Soft coral_ Anemones",NA
23,"23_11",-2.925,45.075,"VME","NULL_ Coral Garden","Sea-pen_ Soft coral_ Anemones",NA
23,"23_12",-2.925,45.1,"VME","NULL_ Coral Garden","Sea-pen_ Soft coral_ Anemones",NA
23,"23_13",-2.925,45.125,"VME","NULL_ Coral Garden","Sea-pen_ Soft coral_ Anemones",NA
23,"23_14",-2.9,45.125,"VME","NULL_ Coral Garden","Sea-pen_ Soft coral_ Anemones",NA
23,"23_15",-2.875,45.125,"VME","NULL_ Coral Garden","Sea-pen_ Soft coral_ Anemones",NA
23,"23_16",-2.85,45.125,"VME","NULL_ Coral Garden","Sea-pen_ Soft coral_ Anemones",NA
23,"23_17",-2.825,45.125,"VME","NULL_ Coral Garden","Sea-pen_ Soft coral_ Anemones",NA
23,"23_18",-2.825,45.1,"VME","NULL_ Coral Garden","Sea-pen_ Soft coral_ Anemones",NA
23,"23_19",-2.825,45.075,"VME","NULL_ Coral Garden","Sea-pen_ Soft coral_ Anemones",NA
23,"23_20",-2.825,45.05,"VME","NULL_ Coral Garden","Sea-pen_ Soft coral_ Anemones",NA
24,"24_1",-8.625,44.15,"Medium","NULL","Gorgonian",NA
24,"24_2",-8.625,44.125,"Medium","NULL","Gorgonian",NA
24,"24_3",-8.65,44.125,"Medium","NULL","Gorgonian",NA
24,"24_4",-8.675,44.125,"Medium","NULL","Gorgonian",NA
24,"24_5",-8.7,44.125,"Medium","NULL","Gorgonian",NA
24,"24_6",-8.725,44.125,"Medium","NULL","Gorgonian",NA
24,"24_7",-8.725,44.15,"Medium","NULL","Gorgonian",NA
24,"24_8",-8.725,44.175,"Medium","NULL","Gorgonian",NA
24,"24_9",-8.75,44.175,"Medium","NULL","Gorgonian",NA
24,"24_10",-8.775,44.175,"Medium","NULL","Gorgonian",NA
24,"24_11",-8.775,44.2,"Medium","NULL","Gorgonian",NA
24,"24_12",-8.775,44.225,"Medium","NULL","Gorgonian",NA
24,"24_13",-8.775,44.25,"Medium","NULL","Gorgonian",NA
24,"24_14",-8.775,44.275,"Medium","NULL","Gorgonian",NA
24,"24_15",-8.75,44.275,"Medium","NULL","Gorgonian",NA
24,"24_16",-8.725,44.275,"Medium","NULL","Gorgonian",NA
24,"24_17",-8.7,44.275,"Medium","NULL","Gorgonian",NA
24,"24_18",-8.675,44.275,"Medium","NULL","Gorgonian",NA
24,"24_19",-8.675,44.25,"Medium","NULL","Gorgonian",NA
24,"24_20",-8.675,44.225,"Medium","NULL","Gorgonian",NA
24,"24_21",-8.65,44.225,"Medium","NULL","Gorgonian",NA
24,"24_22",-8.625,44.225,"Medium","NULL","Gorgonian",NA
24,"24_23",-8.625,44.2,"Medium","NULL","Gorgonian",NA
24,"24_24",-8.625,44.175,"Medium","NULL","Gorgonian",NA
25,"25_1",-3.625,45.625,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Sponge_ Black coral",NA
25,"25_2",-3.65,45.625,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Sponge_ Black coral",NA
25,"25_3",-3.675,45.625,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Sponge_ Black coral",NA
25,"25_4",-3.675,45.65,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Sponge_ Black coral",NA
25,"25_5",-3.675,45.675,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Sponge_ Black coral",NA
25,"25_6",-3.675,45.7,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Sponge_ Black coral",NA
25,"25_7",-3.675,45.725,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Sponge_ Black coral",NA
25,"25_8",-3.65,45.725,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Sponge_ Black coral",NA
25,"25_9",-3.625,45.725,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Sponge_ Black coral",NA
25,"25_10",-3.6,45.725,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Sponge_ Black coral",NA
25,"25_11",-3.575,45.725,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Sponge_ Black coral",NA
25,"25_12",-3.575,45.7,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Sponge_ Black coral",NA
25,"25_13",-3.575,45.675,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Sponge_ Black coral",NA
25,"25_14",-3.575,45.65,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Sponge_ Black coral",NA
25,"25_15",-3.575,45.625,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Sponge_ Black coral",NA
25,"25_16",-3.6,45.625,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Sponge_ Black coral",NA
26,"26_1",-3.825,45.725,"VME","Coral Garden","Gorgonian",NA
26,"26_2",-3.825,45.75,"VME","Coral Garden","Gorgonian",NA
26,"26_3",-3.825,45.775,"VME","Coral Garden","Gorgonian",NA
26,"26_4",-3.825,45.8,"VME","Coral Garden","Gorgonian",NA
26,"26_5",-3.825,45.825,"VME","Coral Garden","Gorgonian",NA
26,"26_6",-3.8,45.825,"VME","Coral Garden","Gorgonian",NA
26,"26_7",-3.775,45.825,"VME","Coral Garden","Gorgonian",NA
26,"26_8",-3.75,45.825,"VME","Coral Garden","Gorgonian",NA
26,"26_9",-3.725,45.825,"VME","Coral Garden","Gorgonian",NA
26,"26_10",-3.725,45.8,"VME","Coral Garden","Gorgonian",NA
26,"26_11",-3.725,45.775,"VME","Coral Garden","Gorgonian",NA
26,"26_12",-3.725,45.75,"VME","Coral Garden","Gorgonian",NA
26,"26_13",-3.725,45.725,"VME","Coral Garden","Gorgonian",NA
26,"26_14",-3.75,45.725,"VME","Coral Garden","Gorgonian",NA
26,"26_15",-3.775,45.725,"VME","Coral Garden","Gorgonian",NA
26,"26_16",-3.8,45.725,"VME","Coral Garden","Gorgonian",NA
27,"27_1",-4.225,45.925,"Medium","NULL","Gorgonian_ Soft coral",NA
27,"27_2",-4.225,45.95,"Medium","NULL","Gorgonian_ Soft coral",NA
27,"27_3",-4.225,45.975,"Medium","NULL","Gorgonian_ Soft coral",NA
27,"27_4",-4.225,46,"Medium","NULL","Gorgonian_ Soft coral",NA
27,"27_5",-4.225,46.025,"Medium","NULL","Gorgonian_ Soft coral",NA
27,"27_6",-4.2,46.025,"Medium","NULL","Gorgonian_ Soft coral",NA
27,"27_7",-4.175,46.025,"Medium","NULL","Gorgonian_ Soft coral",NA
27,"27_8",-4.15,46.025,"Medium","NULL","Gorgonian_ Soft coral",NA
27,"27_9",-4.125,46.025,"Medium","NULL","Gorgonian_ Soft coral",NA
27,"27_10",-4.1,46.025,"Medium","NULL","Gorgonian_ Soft coral",NA
27,"27_11",-4.075,46.025,"Medium","NULL","Gorgonian_ Soft coral",NA
27,"27_12",-4.075,46,"Medium","NULL","Gorgonian_ Soft coral",NA
27,"27_13",-4.075,45.975,"Medium","NULL","Gorgonian_ Soft coral",NA
27,"27_14",-4.075,45.95,"Medium","NULL","Gorgonian_ Soft coral",NA
27,"27_15",-4.075,45.925,"Medium","NULL","Gorgonian_ Soft coral",NA
27,"27_16",-4.1,45.925,"Medium","NULL","Gorgonian_ Soft coral",NA
27,"27_17",-4.125,45.925,"Medium","NULL","Gorgonian_ Soft coral",NA
27,"27_18",-4.15,45.925,"Medium","NULL","Gorgonian_ Soft coral",NA
27,"27_19",-4.175,45.925,"Medium","NULL","Gorgonian_ Soft coral",NA
27,"27_20",-4.2,45.925,"Medium","NULL","Gorgonian_ Soft coral",NA
28,"28_1",-4.4,46.225,"VME","NULL_ Cold-water coral reef","Black coral_ Stony coral_ Gorgonian",NA
28,"28_2",-4.425,46.225,"VME","NULL_ Cold-water coral reef","Black coral_ Stony coral_ Gorgonian",NA
28,"28_3",-4.45,46.225,"VME","NULL_ Cold-water coral reef","Black coral_ Stony coral_ Gorgonian",NA
28,"28_4",-4.475,46.225,"VME","NULL_ Cold-water coral reef","Black coral_ Stony coral_ Gorgonian",NA
28,"28_5",-4.475,46.25,"VME","NULL_ Cold-water coral reef","Black coral_ Stony coral_ Gorgonian",NA
28,"28_6",-4.475,46.275,"VME","NULL_ Cold-water coral reef","Black coral_ Stony coral_ Gorgonian",NA
28,"28_7",-4.475,46.3,"VME","NULL_ Cold-water coral reef","Black coral_ Stony coral_ Gorgonian",NA
28,"28_8",-4.475,46.325,"VME","NULL_ Cold-water coral reef","Black coral_ Stony coral_ Gorgonian",NA
28,"28_9",-4.45,46.325,"VME","NULL_ Cold-water coral reef","Black coral_ Stony coral_ Gorgonian",NA
28,"28_10",-4.425,46.325,"VME","NULL_ Cold-water coral reef","Black coral_ Stony coral_ Gorgonian",NA
28,"28_11",-4.4,46.325,"VME","NULL_ Cold-water coral reef","Black coral_ Stony coral_ Gorgonian",NA
28,"28_12",-4.375,46.325,"VME","NULL_ Cold-water coral reef","Black coral_ Stony coral_ Gorgonian",NA
28,"28_13",-4.375,46.3,"VME","NULL_ Cold-water coral reef","Black coral_ Stony coral_ Gorgonian",NA
28,"28_14",-4.375,46.275,"VME","NULL_ Cold-water coral reef","Black coral_ Stony coral_ Gorgonian",NA
28,"28_15",-4.375,46.25,"VME","NULL_ Cold-water coral reef","Black coral_ Stony coral_ Gorgonian",NA
28,"28_16",-4.375,46.225,"VME","NULL_ Cold-water coral reef","Black coral_ Stony coral_ Gorgonian",NA
29,"29_1",-4.625,46.35,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Black coral_ Sponge_ Anemones_ Gorgonian_ Stylasterids_ NULL",NA
29,"29_2",-4.625,46.325,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Black coral_ Sponge_ Anemones_ Gorgonian_ Stylasterids_ NULL",NA
29,"29_3",-4.65,46.325,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Black coral_ Sponge_ Anemones_ Gorgonian_ Stylasterids_ NULL",NA
29,"29_4",-4.675,46.325,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Black coral_ Sponge_ Anemones_ Gorgonian_ Stylasterids_ NULL",NA
29,"29_5",-4.7,46.325,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Black coral_ Sponge_ Anemones_ Gorgonian_ Stylasterids_ NULL",NA
29,"29_6",-4.725,46.325,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Black coral_ Sponge_ Anemones_ Gorgonian_ Stylasterids_ NULL",NA
29,"29_7",-4.725,46.35,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Black coral_ Sponge_ Anemones_ Gorgonian_ Stylasterids_ NULL",NA
29,"29_8",-4.725,46.375,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Black coral_ Sponge_ Anemones_ Gorgonian_ Stylasterids_ NULL",NA
29,"29_9",-4.725,46.4,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Black coral_ Sponge_ Anemones_ Gorgonian_ Stylasterids_ NULL",NA
29,"29_10",-4.725,46.425,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Black coral_ Sponge_ Anemones_ Gorgonian_ Stylasterids_ NULL",NA
29,"29_11",-4.7,46.425,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Black coral_ Sponge_ Anemones_ Gorgonian_ Stylasterids_ NULL",NA
29,"29_12",-4.675,46.425,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Black coral_ Sponge_ Anemones_ Gorgonian_ Stylasterids_ NULL",NA
29,"29_13",-4.65,46.425,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Black coral_ Sponge_ Anemones_ Gorgonian_ Stylasterids_ NULL",NA
29,"29_14",-4.625,46.425,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Black coral_ Sponge_ Anemones_ Gorgonian_ Stylasterids_ NULL",NA
29,"29_15",-4.625,46.4,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Black coral_ Sponge_ Anemones_ Gorgonian_ Stylasterids_ NULL",NA
29,"29_16",-4.625,46.375,"VME","Coral Garden_ Cold-water coral reef","Stony coral_ Black coral_ Sponge_ Anemones_ Gorgonian_ Stylasterids_ NULL",NA
30,"30_1",-5.325,46.9,"VME","Coral Garden_ Cold-water coral reef_ NULL","Stony coral_ Black coral_ Gorgonian_ Sponge_ Anemones_ Cup coral_ Sea-pen",NA
30,"30_2",-5.325,46.875,"VME","Coral Garden_ Cold-water coral reef_ NULL","Stony coral_ Black coral_ Gorgonian_ Sponge_ Anemones_ Cup coral_ Sea-pen",NA
30,"30_3",-5.3,46.875,"VME","Coral Garden_ Cold-water coral reef_ NULL","Stony coral_ Black coral_ Gorgonian_ Sponge_ Anemones_ Cup coral_ Sea-pen",NA
30,"30_4",-5.275,46.875,"VME","Coral Garden_ Cold-water coral reef_ NULL","Stony coral_ Black coral_ Gorgonian_ Sponge_ Anemones_ Cup coral_ Sea-pen",NA
30,"30_5",-5.25,46.875,"VME","Coral Garden_ Cold-water coral reef_ NULL","Stony coral_ Black coral_ Gorgonian_ Sponge_ Anemones_ Cup coral_ Sea-pen",NA
30,"30_6",-5.225,46.875,"VME","Coral Garden_ Cold-water coral reef_ NULL","Stony coral_ Black coral_ Gorgonian_ Sponge_ Anemones_ Cup coral_ Sea-pen",NA
30,"30_7",-5.225,46.85,"VME","Coral Garden_ Cold-water coral reef_ NULL","Stony coral_ Black coral_ Gorgonian_ Sponge_ Anemones_ Cup coral_ Sea-pen",NA
30,"30_8",-5.225,46.825,"VME","Coral Garden_ Cold-water coral reef_ NULL","Stony coral_ Black coral_ Gorgonian_ Sponge_ Anemones_ Cup coral_ Sea-pen",NA
30,"30_9",-5.2,46.825,"VME","Coral Garden_ Cold-water coral reef_ NULL","Stony coral_ Black coral_ Gorgonian_ Sponge_ Anemones_ Cup coral_ Sea-pen",NA
30,"30_10",-5.175,46.825,"VME","Coral Garden_ Cold-water coral reef_ NULL","Stony coral_ Black coral_ Gorgonian_ Sponge_ Anemones_ Cup coral_ Sea-pen",NA
30,"30_11",-5.175,46.8,"VME","Coral Garden_ Cold-water coral reef_ NULL","Stony coral_ Black coral_ Gorgonian_ Sponge_ Anemones_ Cup coral_ Sea-pen",NA
30,"30_12",-5.175,46.775,"VME","Coral Garden_ Cold-water coral reef_ NULL","Stony coral_ Black coral_ Gorgonian_ Sponge_ Anemones_ Cup coral_ Sea-pen",NA
30,"30_13",-5.175,46.75,"VME","Coral Garden_ Cold-water coral reef_ NULL","Stony coral_ Black coral_ Gorgonian_ Sponge_ Anemones_ Cup coral_ Sea-pen",NA
30,"30_14",-5.175,46.725,"VME","Coral Garden_ Cold-water coral reef_ NULL","Stony coral_ Black coral_ Gorgonian_ Sponge_ Anemones_ Cup coral_ Sea-pen",NA
30,"30_15",-5.2,46.725,"VME","Coral Garden_ Cold-water coral reef_ NULL","Stony coral_ Black coral_ Gorgonian_ Sponge_ Anemones_ Cup coral_ Sea-pen",NA
30,"30_16",-5.225,46.725,"VME","Coral Garden_ Cold-water coral reef_ NULL","Stony coral_ Black coral_ Gorgonian_ Sponge_ Anemones_ Cup coral_ Sea-pen",NA
30,"30_17",-5.25,46.725,"VME","Coral Garden_ Cold-water coral reef_ NULL","Stony coral_ Black coral_ Gorgonian_ Sponge_ Anemones_ Cup coral_ Sea-pen",NA
30,"30_18",-5.275,46.725,"VME","Coral Garden_ Cold-water coral reef_ NULL","Stony coral_ Black coral_ Gorgonian_ Sponge_ Anemones_ Cup coral_ Sea-pen",NA
30,"30_19",-5.275,46.75,"VME","Coral Garden_ Cold-water coral reef_ NULL","Stony coral_ Black coral_ Gorgonian_ Sponge_ Anemones_ Cup coral_ Sea-pen",NA
30,"30_20",-5.275,46.775,"VME","Coral Garden_ Cold-water coral reef_ NULL","Stony coral_ Black coral_ Gorgonian_ Sponge_ Anemones_ Cup coral_ Sea-pen",NA
30,"30_21",-5.3,46.775,"VME","Coral Garden_ Cold-water coral reef_ NULL","Stony coral_ Black coral_ Gorgonian_ Sponge_ Anemones_ Cup coral_ Sea-pen",NA
